rxn,rxn_name,equation,pathway,gene,ActivatedMyeloidCells___aCTLA4,ActivatedMyeloidCells___aPD1,ActivatedMyeloidCells___aPD1aCTLA4,ActivatedMyeloidCells___Control,HighlyProliferativeTCells___aCTLA4,HighlyProliferativeTCells___aPD1,HighlyProliferativeTCells___aPD1aCTLA4,HighlyProliferativeTCells___Control,OtherMyeloidCells___aCTLA4,OtherMyeloidCells___aPD1,OtherMyeloidCells___aPD1aCTLA4,OtherMyeloidCells___Control
NACHEXA7ly,"Beta-N-acetylhexosaminidase A, lysosomal",NACHEXA7ly: cs_e_l + 3.0 h2o_l --> acgal_l + cs_e_deg3_l + 2.0 h_l + 2.0 so4_l,Chondroitin sulfate degradation,Hexa;;;Hexb,2.6389027215111627,2.4419417269031642,2.560473391582442,2.4045035402256265,0.2973290496215155,0.2958543470620043,0.451579680978309,0.448811396903937,2.00805330856533,1.9005615533292781,2.248379728648703,2.326578718629052
NACHEXA8ly,"Beta-N-acetylhexosaminidase A, lysosomal",NACHEXA8ly: cs_e_deg4_l + 3.0 h2o_l --> acgal_l + cs_e_deg7_l + 2.0 h_l + 2.0 so4_l,Chondroitin sulfate degradation,Hexa;;;Hexb,2.6389027215111627,2.4419417269031642,2.560473391582442,2.4045035402256265,0.2973290496215155,0.2958543470620043,0.451579680978309,0.448811396903937,2.00805330856533,1.9005615533292781,2.248379728648703,2.326578718629052
NACHEXA9ly,"Beta-N-acetylhexosaminidase A, lysosomal",NACHEXA9ly: 3.0 h2o_l + ksi_deg6_l --> 2.0 acgam_l + h_l + ksi_deg8_l + so4_l,Keratan sulfate degradation,Hexa;;;Hexb,2.6389027215111627,2.4419417269031642,2.560473391582442,2.4045035402256265,0.2973290496215155,0.2958543470620043,0.451579680978309,0.448811396903937,2.00805330856533,1.9005615533292781,2.248379728648703,2.326578718629052
NADH2_u10m,"NADH dehydrogenase, mitochondrial",NADH2_u10m: 5.0 h_m + nadh_m + q10_m --> 4.0 h_c + nad_m + q10h2_m,Oxidative Phosphorylation,Gm4459;;;ND1;;;ND2;;;ND3;;;ND4;;;ND4L;;;ND5;;;Ndufa1;;;Ndufa10;;;Ndufa11;;;Ndufa12;;;Ndufa13;;;Ndufa2;;;Ndufa3;;;Ndufa4;;;Ndufa5;;;Ndufa6;;;Ndufa7;;;Ndufa8;;;Ndufa9;;;Ndufb1-ps;;;Ndufb10;;;Ndufb2;;;Ndufb3;;;Ndufb4;;;Ndufb5;;;Ndufb6;;;Ndufb7;;;Ndufb8;;;Ndufb9;;;Ndufc1;;;Ndufc2;;;Ndufs1;;;Ndufs2;;;Ndufs3;;;Ndufs4;;;Ndufs5;;;Ndufs6;;;Ndufs7;;;Ndufs8;;;Ndufv1;;;Ndufv2;;;Ndufv3;;;Tusc3;;;mt-Nd6,2.7442435795206563,2.6935571261205142,2.976562540374561,2.274103907930043,3.3633512427516425,3.50390549062287,3.1902807691793806,3.962943643916832,2.7728692421965153,2.650695852221648,2.7285174344620247,2.6721643605134053
NADNe,"NAD nucleosidase,extracellular",NADNe: h2o_e + nad_e --> adprib_e + h_e + ncam_e,NAD Metabolism,Cd38,2.0634299080397733,2.5999590385066984,2.4199055210842166,1.8414510847190528,0.1102900204947017,0.1314658981843351,0.2499691865707617,0.22362885870195026,1.1607577497994337,1.493639692052266,0.9792218883309692,1.1343259905372949
NADPNe,"NADP nucleosidase,extracellular",NADPNe: h2o_e + nadp_e --> adprbp_e + h_e + ncam_e,NAD Metabolism,Cd38,2.0634299080397733,2.5999590385066984,2.4199055210842166,1.8414510847190528,0.1102900204947017,0.1314658981843351,0.2499691865707617,0.22362885870195026,1.1607577497994337,1.493639692052266,0.9792218883309692,1.1343259905372949
NADS2,Nicotinate-mononucleotide adenylyltransferase,NADS2: atp_c + dnad_c + gln__L_c + h2o_c --> amp_c + glu__L_c + h_c + nad_c + ppi_c,NAD Metabolism,Nadsyn1,0.008700736495867601,0.08331522402887331,0.022595338854245597,0.0492806208274717,0.0425283884830785,0.0178028441823865,0.1023064624763434,0.011283459689276,0.05164584803064981,0.0199677904354347,0.0562170052535302,0.014643270166867301
NAGA2ly,"N-acetylgalactosaminidase, alpha-",NAGA2ly: Tn_antigen_l + h_l + udp_l --> Ser_Thr_l + udpacgal_l,Keratan sulfate degradation,Naga,0.5666134183358144,0.5301528806482586,0.4484229281830353,0.34984493410553386,0.09770384461231642,0.101658738349264,0.1854621778905915,0.09141353709179162,0.6853358665498802,0.5237963375152418,0.804397756442043,0.5220370404018313
NAGAly,"N-acetylgalactosaminidase, alpha-",NAGAly: acgagbside_hs_l + h_l + udp_l --> gbside_hs_l + udpacgal_l,Sphingolipid Metabolism,Naga,0.5666134183358144,0.5301528806482586,0.4484229281830353,0.34984493410553386,0.09770384461231642,0.101658738349264,0.1854621778905915,0.09141353709179162,0.6853358665498802,0.5237963375152418,0.804397756442043,0.5220370404018313
NAHCO3_HCLt,Bicarbonate transport (HCl/NaHCO3 exchange),NAHCO3_HCLt: cl_c + h_c + hco3_e + na1_e <=> cl_e + h_e + hco3_c + na1_c,"Transport, Extracellular",Slc4a10;;;Slc4a8,0.0015543387786507742,0.0013554243308547956,0.0012942967843958336,0.006460943521838935,0.055044469808204474,0.026000588151755565,0.05373169618507244,0.05126564022229012,0.009919436085307834,0.0037885195036425367,0.004601077383631189,0.0040595579062652765
NAIt,Na+ / iodide cotransport,NAIt: i_e + 2.0 na1_e <=> i_c + 2.0 na1_c,"Transport, Extracellular",Slc5a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047141304173608,0.0,0.0
NAt3_1,Sodium proton antiporter  HNA is 11,NAt3_1: h_e + na1_c <=> h_c + na1_e,"Transport, Extracellular",Slc9a1;;;Slc9a2;;;Slc9a3;;;Slc9a4;;;Slc9a5,0.07320880104514953,0.02636180205838445,0.019550232404962356,0.040453011145463326,0.012224814886912098,0.01868779818162802,0.008991030057012855,0.04058104799806387,0.02713150576350359,0.02014498679206876,0.01709326964818509,0.020063208908818797
NAt3_1g,Sodium proton antiporter (H:NA is 1:1),NAt3_1g: h_g + na1_c <=> h_c + na1_g,"Transport, Golgi Apparatus",Slc9a7;;;Slc9a8,0.04987569260321675,0.04522087463930332,0.03535379442040036,0.047252117234482985,0.06312461163467539,0.06914197213895722,0.0674338889160839,0.06975194487211357,0.060294336974175286,0.05578679064501633,0.043867337355921375,0.05155678676325624
NBAHH_ir,Nalpha-(beta-alanyl)-L-histidine hydrolase IR,NBAHH_ir: carn_c + h2o_c --> ala_B_c + his__L_c,beta-Alanine metabolism,Cndp1,0.004730682258995301,0.0,0.0028855032317636003,0.0,0.0,0.0,0.0,0.0,0.007627738143241901,0.0020138699249470002,0.004921060893830801,0.0
NCKt,Na+/Ca2+-K+ exchange,NCKt: ca2_e + k_e + 4.0 na1_c <=> ca2_c + k_c + 4.0 na1_e,"Transport, Extracellular",Slc24a1;;;Slc24a2;;;Slc24a3;;;Slc24a4,0.0,0.0,0.0004983006397523133,0.0,0.0019860875569452058,0.014154496318094845,0.0,0.0036904429031553417,0.0,0.0,0.0,0.0003332214090525052
NCNt,Na+/Ca2+-NH4+ exchange,NCNt: ca2_e + 4.0 na1_c + nh4_e <=> ca2_c + 4.0 na1_e + nh4_c,"Transport, Extracellular",Slc24a1;;;Slc24a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDP10ex,"Nucleoside-diphosphatase (IDP), extracellular",NDP10ex: h2o_e + idp_e --> h_e + imp_e + pi_e,Nucleotides,Cant1,0.2142275999461827,0.31420410762631346,0.21570155994133877,0.2673516761787565,0.1397652646018103,0.2090425633024268,0.10844412845715941,0.1595067224280213,0.2200073528609484,0.28734827615841263,0.3285360201150323,0.1827303846799691
NDP3ex,"Nucleoside-diphosphatase (GDP), extracellular",NDP3ex: gdp_e + h2o_e --> gmp_e + h_e + pi_e,Nucleotides,Cant1,0.2142275999461827,0.31420410762631346,0.21570155994133877,0.2673516761787565,0.1397652646018103,0.2090425633024268,0.10844412845715941,0.1595067224280213,0.2200073528609484,0.28734827615841263,0.3285360201150323,0.1827303846799691
NDP7ex,"Nucleoside-diphosphatase (UDP), extracellular",NDP7ex: h2o_e + udp_e --> h_e + pi_e + ump_e,Nucleotides,Cant1,0.2142275999461827,0.31420410762631346,0.21570155994133877,0.2673516761787565,0.1397652646018103,0.2090425633024268,0.10844412845715941,0.1595067224280213,0.2200073528609484,0.28734827615841263,0.3285360201150323,0.1827303846799691
NDP7g,"Nucleoside-diphosphatase (UDP), Golgi apparatus",NDP7g: h2o_g + udp_g --> h_g + pi_g + ump_g,Nucleotides,Entpd4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDP8,Nucleoside-diphosphatase (dUDP),NDP8: dudp_c + h2o_c --> dump_c + h_c + pi_c,Nucleotides,Dtymk,0.2958935274711239,0.2837416128392605,0.3858328175938428,0.32515809869210704,1.5184843798757532,1.5095998982051486,1.427312394508583,1.6063582739523363,0.3798671958562832,0.3615407284484316,0.27134746191572473,0.5080650567990252
NDP8ex,"Nucleoside-diphosphatase (UTP), extracellular",NDP8ex: h2o_e + utp_e --> h_e + pi_e + udp_e,Nucleotides,Cant1,0.2142275999461827,0.31420410762631346,0.21570155994133877,0.2673516761787565,0.1397652646018103,0.2090425633024268,0.10844412845715941,0.1595067224280213,0.2200073528609484,0.28734827615841263,0.3285360201150323,0.1827303846799691
NDPK1,Nucleoside-diphosphate kinase (ATP:GDP),NDPK1: atp_c + gdp_c <=> adp_c + gtp_c,Nucleotides,Nme1;;;Nme2;;;Nme3;;;Nme6;;;Nme7,0.8513513458339866,1.0392734658931961,1.19918436291928,1.2363133326838573,4.0167874194325535,3.383499635145676,3.2744015953677703,2.5759401374587103,0.8681300828230348,1.0965706159849729,1.1061376506800782,1.485018090300203
NDPK10,Nucleoside-diphosphate kinase (ATP dIDP),NDPK10: atp_c + didp_c <=> adp_c + ditp_c,Nucleotides,Nme1;;;Nme2;;;Nme3;;;Nme6;;;Nme7,0.8513513458339866,1.0392734658931961,1.19918436291928,1.2363133326838573,4.0167874194325535,3.383499635145676,3.2744015953677703,2.5759401374587103,0.8681300828230348,1.0965706159849729,1.1061376506800782,1.485018090300203
NDPK1m,"Nucleoside-diphosphate kinase (ATP:GDP), mitochondrial",NDPK1m: atp_m + gdp_m <=> adp_m + gtp_m,Nucleotides,Nme4,0.0231066645828202,0.05847610494833131,0.033522122286525895,0.0260767569229375,0.022771203069046897,0.0331992085308686,0.0128648470626981,0.0,0.0326777605815936,0.0327306316286319,0.0111166420996507,0.052764183857508404
NDPK1n,"Nucleoside-diphosphate kinase (ATP:GDP), nuclear",NDPK1n: atp_n + gdp_n <=> adp_n + gtp_n,Nucleotides,Nme1;;;Nme2,1.4549390488629463,1.702671285004924,1.901525863533052,1.9447474559968903,4.921394662259122,4.2776872642128065,4.165089747965591,3.4395982829214233,1.4764241763516592,1.7743413085486115,1.7849707938967836,2.2464878098793504
NDPK2,Nucleoside-diphosphate kinase (ATP:UDP),NDPK2: atp_c + udp_c <=> adp_c + utp_c,Nucleotides,Nme1;;;Nme2;;;Nme3;;;Nme6;;;Nme7,0.8513513458339866,1.0392734658931961,1.19918436291928,1.2363133326838573,4.0167874194325535,3.383499635145676,3.2744015953677703,2.5759401374587103,0.8681300828230348,1.0965706159849729,1.1061376506800782,1.485018090300203
NDPK2n,"Nucleoside-diphosphate kinase (ATP:UDP), nuclear",NDPK2n: atp_n + udp_n <=> adp_n + utp_n,Nucleotides,Nme1;;;Nme2,1.4549390488629463,1.702671285004924,1.901525863533052,1.9447474559968903,4.921394662259122,4.2776872642128065,4.165089747965591,3.4395982829214233,1.4764241763516592,1.7743413085486115,1.7849707938967836,2.2464878098793504
NDPK3,Nucleoside-diphosphate kinase (ATP:CDP),NDPK3: atp_c + cdp_c <=> adp_c + ctp_c,Nucleotides,Nme1;;;Nme2;;;Nme3;;;Nme6;;;Nme7,0.8513513458339866,1.0392734658931961,1.19918436291928,1.2363133326838573,4.0167874194325535,3.383499635145676,3.2744015953677703,2.5759401374587103,0.8681300828230348,1.0965706159849729,1.1061376506800782,1.485018090300203
NDPK3m,"ATP:CDP phosphotransferase, mitochondria",NDPK3m: atp_m + cdp_m <=> adp_m + ctp_m,Nucleotides,Nme4,0.0231066645828202,0.05847610494833131,0.033522122286525895,0.0260767569229375,0.022771203069046897,0.0331992085308686,0.0128648470626981,0.0,0.0326777605815936,0.0327306316286319,0.0111166420996507,0.052764183857508404
NDPK3n,"Nucleoside-diphosphate kinase (ATP:CDP),nuclear",NDPK3n: atp_n + cdp_n <=> adp_n + ctp_n,Nucleotides,Nme1;;;Nme2,1.4549390488629463,1.702671285004924,1.901525863533052,1.9447474559968903,4.921394662259122,4.2776872642128065,4.165089747965591,3.4395982829214233,1.4764241763516592,1.7743413085486115,1.7849707938967836,2.2464878098793504
NDPK4,Nucleoside-diphosphate kinase (ATP:dTDP),NDPK4: atp_c + dtdp_c <=> adp_c + dttp_c,Nucleotides,Nme1;;;Nme2;;;Nme3;;;Nme6;;;Nme7,0.8513513458339866,1.0392734658931961,1.19918436291928,1.2363133326838573,4.0167874194325535,3.383499635145676,3.2744015953677703,2.5759401374587103,0.8681300828230348,1.0965706159849729,1.1061376506800782,1.485018090300203
NDPK4m,"ATP:dTDP phosphotransferase, mitochondria",NDPK4m: atp_m + dtdp_m <=> adp_m + dttp_m,Nucleotides,Nme4,0.0231066645828202,0.05847610494833131,0.033522122286525895,0.0260767569229375,0.022771203069046897,0.0331992085308686,0.0128648470626981,0.0,0.0326777605815936,0.0327306316286319,0.0111166420996507,0.052764183857508404
NDPK5,Nucleoside-diphosphate kinase (ATP:dGDP),NDPK5: atp_c + dgdp_c <=> adp_c + dgtp_c,Nucleotides,Nme1;;;Nme2;;;Nme3;;;Nme6;;;Nme7,0.8513513458339866,1.0392734658931961,1.19918436291928,1.2363133326838573,4.0167874194325535,3.383499635145676,3.2744015953677703,2.5759401374587103,0.8681300828230348,1.0965706159849729,1.1061376506800782,1.485018090300203
NDPK5m,"Nucleoside-diphosphate kinase (ATP:dGDP), mitochondrial",NDPK5m: atp_m + dgdp_m <=> adp_m + dgtp_m,Nucleotides,Nme4,0.0231066645828202,0.05847610494833131,0.033522122286525895,0.0260767569229375,0.022771203069046897,0.0331992085308686,0.0128648470626981,0.0,0.0326777605815936,0.0327306316286319,0.0111166420996507,0.052764183857508404
NDPK5n,"Nucleoside-diphosphate kinase (ATP:dGDP), nuclear",NDPK5n: atp_n + dgdp_n <=> adp_n + dgtp_n,Nucleotides,Nme1;;;Nme2,1.4549390488629463,1.702671285004924,1.901525863533052,1.9447474559968903,4.921394662259122,4.2776872642128065,4.165089747965591,3.4395982829214233,1.4764241763516592,1.7743413085486115,1.7849707938967836,2.2464878098793504
NDPK6,Nucleoside-diphosphate kinase (ATP:dUDP),NDPK6: atp_c + dudp_c <=> adp_c + dutp_c,Nucleotides,Nme1;;;Nme2;;;Nme3;;;Nme6;;;Nme7,0.8513513458339866,1.0392734658931961,1.19918436291928,1.2363133326838573,4.0167874194325535,3.383499635145676,3.2744015953677703,2.5759401374587103,0.8681300828230348,1.0965706159849729,1.1061376506800782,1.485018090300203
NDPK6m,"ATP:dUDP phosphotransferase, mitochondria",NDPK6m: atp_m + dudp_m <=> adp_m + dutp_m,Nucleotides,Nme4,0.0231066645828202,0.05847610494833131,0.033522122286525895,0.0260767569229375,0.022771203069046897,0.0331992085308686,0.0128648470626981,0.0,0.0326777605815936,0.0327306316286319,0.0111166420996507,0.052764183857508404
NDPK6n,"Nucleoside-diphosphate kinase (ATP:dUDP), nuclear",NDPK6n: atp_n + dudp_n <=> adp_n + dutp_n,Nucleotides,Nme1;;;Nme2,1.4549390488629463,1.702671285004924,1.901525863533052,1.9447474559968903,4.921394662259122,4.2776872642128065,4.165089747965591,3.4395982829214233,1.4764241763516592,1.7743413085486115,1.7849707938967836,2.2464878098793504
NDPK7,Nucleoside-diphosphate kinase (ATP:dCDP),NDPK7: atp_c + dcdp_c <=> adp_c + dctp_c,Nucleotides,Nme1;;;Nme2;;;Nme3;;;Nme6;;;Nme7,0.8513513458339866,1.0392734658931961,1.19918436291928,1.2363133326838573,4.0167874194325535,3.383499635145676,3.2744015953677703,2.5759401374587103,0.8681300828230348,1.0965706159849729,1.1061376506800782,1.485018090300203
NDPK7m,"ATP:dCDP phosphotransferase, mitochondria",NDPK7m: atp_m + dcdp_m <=> adp_m + dctp_m,Nucleotides,Nme4,0.0231066645828202,0.05847610494833131,0.033522122286525895,0.0260767569229375,0.022771203069046897,0.0331992085308686,0.0128648470626981,0.0,0.0326777605815936,0.0327306316286319,0.0111166420996507,0.052764183857508404
NDPK7n,"Nucleoside-diphosphate kinase (ATP:dCDP), nuclear",NDPK7n: atp_n + dcdp_n <=> adp_n + dctp_n,Nucleotides,Nme1;;;Nme2,1.4549390488629463,1.702671285004924,1.901525863533052,1.9447474559968903,4.921394662259122,4.2776872642128065,4.165089747965591,3.4395982829214233,1.4764241763516592,1.7743413085486115,1.7849707938967836,2.2464878098793504
NDPK8,Nucleoside-diphosphate kinase (ATP:dADP),NDPK8: atp_c + dadp_c <=> adp_c + datp_c,Nucleotides,Nme1;;;Nme2;;;Nme3;;;Nme6;;;Nme7,0.8513513458339866,1.0392734658931961,1.19918436291928,1.2363133326838573,4.0167874194325535,3.383499635145676,3.2744015953677703,2.5759401374587103,0.8681300828230348,1.0965706159849729,1.1061376506800782,1.485018090300203
NDPK8m,"Nucleoside-diphosphate kinase, mitochondria",NDPK8m: atp_m + dadp_m <=> adp_m + datp_m,Nucleotides,Nme4,0.0231066645828202,0.05847610494833131,0.033522122286525895,0.0260767569229375,0.022771203069046897,0.0331992085308686,0.0128648470626981,0.0,0.0326777605815936,0.0327306316286319,0.0111166420996507,0.052764183857508404
NDPK8n,"Nucleoside-diphosphate kinase (ATP:dADP), nuclear",NDPK8n: atp_n + dadp_n <=> adp_n + datp_n,Nucleotides,Nme1;;;Nme2,1.4549390488629463,1.702671285004924,1.901525863533052,1.9447474559968903,4.921394662259122,4.2776872642128065,4.165089747965591,3.4395982829214233,1.4764241763516592,1.7743413085486115,1.7849707938967836,2.2464878098793504
NDPK9,Nucleoside diphosphate kinase  ATPIDP,NDPK9: atp_c + idp_c <=> adp_c + itp_c,Nucleotides,Nme1;;;Nme2;;;Nme3;;;Nme6;;;Nme7,0.8513513458339866,1.0392734658931961,1.19918436291928,1.2363133326838573,4.0167874194325535,3.383499635145676,3.2744015953677703,2.5759401374587103,0.8681300828230348,1.0965706159849729,1.1061376506800782,1.485018090300203
NH4t3r,Ammonia transport via proton antiport,NH4t3r: h_e + nh4_c <=> h_c + nh4_e,"Transport, Extracellular",Rhag;;;Rhbg,0.0,0.0012806912537807814,0.0,0.0,0.0,0.0,0.0,0.0,0.0023948541318230187,0.0019079990472219612,0.0,0.0
NKCCt,Na+-K+-Cl- cotransport,NKCCt: 2.0 cl_e + k_e + na1_e <=> 2.0 cl_c + k_c + na1_c,"Transport, Extracellular",Slc12a1;;;Slc12a2,0.004974184910383796,0.0,0.000731946440638332,0.0022970521498227596,0.007392788953617485,0.0,0.016796066567410405,0.0,0.01000242905367093,0.0014997913213816657,0.0,0.002158102747530773
NMNAT,Nicotinamide-nucleotide adenylyltransferase,NMNAT: atp_c + h_c + nmn_c <=> nad_c + ppi_c,NAD Metabolism,Nmnat2;;;Nmnat3,0.01746665675814598,0.025685897315973198,0.010877292554478063,0.03225835895945456,0.006433118665695342,0.013901165904780143,0.02880171157738493,0.005308714417868942,0.02720657133332763,0.013086862080857065,0.00974636073931687,0.018894102466175147
NNATr_copy1,Nicotinate-nucleotide adenylyltransferase,NNATr_copy1: atp_c + h_c + nicrnt_c --> dnad_c + ppi_c,NAD Metabolism,Enpp1;;;Enpp2;;;Enpp3,0.02889766295510501,0.04138519575541254,0.027633900790368163,0.00906679352795638,0.026779599795573063,0.016206027514527457,0.0629270425972233,0.01990544058655712,0.019451488436452252,0.008221419812654082,0.006733975781047135,0.012072778581935832
NNATr_copy2,Nicotinate-nucleotide adenylyltransferase,NNATr_copy2: atp_c + h_c + nicrnt_c <=> dnad_c + ppi_c,NAD Metabolism,Nmnat2;;;Nmnat3,0.01746665675814598,0.025685897315973198,0.010877292554478063,0.03225835895945456,0.006433118665695342,0.013901165904780143,0.02880171157738493,0.005308714417868942,0.02720657133332763,0.013086862080857065,0.00974636073931687,0.018894102466175147
NNDPR,Nicotinate-nucleotide diphosphorylase (carboxylating),NNDPR: 2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c,NAD Metabolism,Qprt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012339950837635
NNMT,Nicotinamide N methyltransferase,NNMT: amet_c + ncam_c --> 1mncam_c + ahcys_c,NAD Metabolism,Nnmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004504076414358815
NORANMT,Noradrenaline N-methyltransferase,NORANMT: amet_c + nrpphr_c --> adrnl_c + ahcys_c + h_c,Tyrosine metabolism,Pnmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOS1,"L-Arginine,NADPH:oxygen oxidoreductase (N-(omega)-hydroxyarginine-forming)",NOS1: arg__L_c + h_c + nadph_c + o2_c --> h2o_c + nadp_c + nwharg_c,Arginine and Proline Metabolism,Nos1;;;Nos2;;;Nos3,0.7330866054871983,0.3555954865371894,0.4439885260672073,0.24506731085734396,0.0021041256036259093,0.006786161969293663,0.024304691459906647,0.005330165585888702,0.050146277525084146,0.04986426227104637,0.04782378468618463,0.021748326369613137
NOS2,Nitric Oxide Synthase (NO forming),NOS2: nadph_c + 2.0 nwharg_c + 2.0 o2_c --> 2.0 citr__L_c + 2.0 h2o_c + h_c + nadp_c + 2.0 no_c,Arginine and Proline Metabolism,Nos1;;;Nos2;;;Nos3,0.7330866054871983,0.3555954865371894,0.4439885260672073,0.24506731085734396,0.0021041256036259093,0.006786161969293663,0.024304691459906647,0.005330165585888702,0.050146277525084146,0.04986426227104637,0.04782378468618463,0.021748326369613137
NP1,Nucleotide phosphatase,NP1: h_c + nac_c + r1p_c --> nicrns_c + pi_c,NAD Metabolism,Pnp2,0.0012613203501425003,0.0012904291451164,0.0,0.0,0.0,0.0,0.0,0.0,0.0013935433235896,0.005465205476309401,0.0017249980507522001,0.0034669577983770005
NRPPHRVESSEC,Noradrenaline secretion via secretory vesicle (ATP driven),NRPPHRVESSEC: 2.0 atp_c + 2.0 h2o_c + 3.0 nrpphr_c --> 2.0 adp_c + 2.0 h_c + 3.0 nrpphr_e + 2.0 pi_c,"Transport, Extracellular",Slc18a1;;;Slc18a2,0.0016272111190062403,0.0,0.0,0.0,0.0,0.0,0.0,0.0032355547904641827,0.00396347664558451,0.003040358855876685,0.0,0.0007743580958916216
NRPPHRt4_2_r,NRPPHRt4 LPAREN 2 RPAREN r,NRPPHRt4_2_r: 2.0 na1_e + nrpphr_e <=> 2.0 na1_c + nrpphr_c,"Transport, Extracellular",Slc6a2;;;Slc6a3,0.0,0.0,0.0005017309402877242,0.0018287270676647159,0.0,0.0,0.0,0.0,0.0007811234365350509,0.00040621527215061744,0.0,0.00046721590021964605
NRPPHRtu,Norepinephrine uniport,NRPPHRtu: nrpphr_e <=> nrpphr_c,"Transport, Extracellular",Slc22a2;;;Slc22a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRVNCCPT1,Carnitine O-palmitoyltransferase,NRVNCCPT1: crn_c + nrvnccoa_c --> coa_c + nrvnccrn_c,Carnitine shuttle,Cpt1a;;;Cpt1b;;;Cpt1c,0.07091950812804762,0.0758530384449961,0.09384215691113652,0.10165257951868203,0.03351747153305463,0.012370129199578675,0.10249594542484584,0.02617337887250963,0.05082605339540467,0.04330235040219267,0.08746233382621951,0.061493298067870114
NRVNCCPT2,Carnitine transferase,NRVNCCPT2: coa_m + nrvnccrn_m --> crn_m + nrvnccoa_m,Carnitine shuttle,Cpt2,0.07381376745662312,0.0848313588424609,0.04611066406732069,0.0665846988185058,0.11855242143246972,0.0850721361526504,0.0321280925759367,0.020677818903661997,0.0767916104670999,0.06272539381287862,0.0826127025303331,0.11459641929048732
NRVNCCRNt,Transport into the mitochondria (carnitine),NRVNCCRNt: nrvnccrn_c --> nrvnccrn_m,Carnitine shuttle,Slc25a20,0.2795946111987859,0.1864057768104993,0.1591513200038298,0.22993349545953057,0.1688016181303612,0.1366783407862249,0.2927926305825227,0.3837338186047113,0.342467785655969,0.3562698855550861,0.29950449410461144,0.19191972962657627
NS26T2g,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase",NS26T2g: cmpacna_g + sT_antigen_g --> cmp_g + dsT_antigen_g + h_g,O-Glycan Biosynthesis,St6galnac1,0.004976445039172001,0.0,0.014553569171691602,0.0,0.1273068306676581,0.0,0.2244349305129707,0.226302059760202,0.0271048839456027,0.0051586930925649,0.06230202441717761,0.005935047968660601
NS26Tg,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase",NS26Tg: Tn_antigen_g + cmpacna_g --> cmp_g + h_g + sTn_antigen_g,O-Glycan Biosynthesis,St6galnac1,0.004976445039172001,0.0,0.014553569171691602,0.0,0.1273068306676581,0.0,0.2244349305129707,0.226302059760202,0.0271048839456027,0.0051586930925649,0.06230202441717761,0.005935047968660601
NT5C,5'-nucleotidase,NT5C: h2o_c + nicrnt_c --> nicrns_c + pi_c,NAD Metabolism,Nt5c2,0.14212965261014393,0.1302777219847896,0.1359568932511326,0.1494260762708241,0.1573934349311139,0.1332571751852931,0.1725892961298198,0.1582290564824589,0.1998858455918303,0.1826600939078784,0.19217288039853347,0.212748058302703
NTD1,5'-nucleotidase (dUMP),NTD1: dump_c + h2o_c --> duri_c + pi_c,Pyrimidine Catabolism,Nt5c,1.3853335066332348,1.4427622055136184,1.377211770131461,1.306793402798278,1.650913499478726,1.3978076094278853,2.031569852305701,2.530061865207638,1.5725930211996828,1.684897847494533,1.6749861971487912,1.54702286788273
NTD10,5'-nucleotidase (XMP),NTD10: h2o_c + xmp_c --> pi_c + xtsn_c,Nucleotides,Nt5c2,0.14212965261014393,0.1302777219847896,0.1359568932511326,0.1494260762708241,0.1573934349311139,0.1332571751852931,0.1725892961298198,0.1582290564824589,0.1998858455918303,0.1826600939078784,0.19217288039853347,0.212748058302703
NTD12,5'-nucleotidase (dIMP),NTD12: dimp_c + h2o_c --> din_c + pi_c,Nucleotides,Nt5c,1.3853335066332348,1.4427622055136184,1.377211770131461,1.306793402798278,1.650913499478726,1.3978076094278853,2.031569852305701,2.530061865207638,1.5725930211996828,1.684897847494533,1.6749861971487912,1.54702286788273
NTD1m,"5'-nucleotidase (dUMP),mitochondrial",NTD1m: dump_m + h2o_m --> duri_m + pi_m,Nucleotides,Nt5m,0.0909191626494674,0.1190311409655935,0.0968810830579178,0.173076101982341,0.0734350749024295,0.1049844871382973,0.09241224288545011,0.19238078468332537,0.1346919096567538,0.1183479084813514,0.1404503251435738,0.11313388390456211
NTD2,5'-nucleotidase (UMP),NTD2: h2o_c + ump_c --> pi_c + uri_c,Pyrimidine Catabolism,Nt5c3,0.3774080553713902,0.3622711792827448,0.2803065500937909,0.5321582626836227,0.5521493107102906,0.4780899494378915,0.4901550157178389,0.5783784961797136,0.34140423311972323,0.3255957256723707,0.27234196955886086,0.323168771880989
